,file,unique_names
2285,meeting_room---room291.xml,"ceiling, place mat, podium, table, paper, plant, chair, tables and chairs, bottle, poster board, projection screen, laptop, glass, ceiling lamp, chair top"
2286,meeting_room---room451.xml,"display case, ceiling, window, conference table, statue, chair, wall, wall window, chair top"
2287,meeting_room---tc_conference_room.xml,"floor, ceiling, table, ceiling light, fire alarm, fire sprinkler, chair, verticle blinds, outlet, trash can, projection screen, dry earase board, object, wall"
2288,movietheater---3511628962884727_0.xml,"curtain, floor, ceiling, screen, lamp, seats, wall, stage, steps, sign, column"
2289,movietheater---CYP0101072_P.xml,"floor, ceiling, screen, lamp, seats, wall, staircase"
2290,movietheater---domealbertville1.xml,"floor, ceiling, screen, lamp, seats, wall"
2291,movietheater---img_entete.xml,"curtain, spotlight, screen, seats, wall, stage"
2292,movietheater---INP172655C_P.xml,"screen, person sitting occluded, wall, stage, stalls, person sitting crop"
2293,movietheater---movie-theater.xml,"seats, screen, floor, wall"
2294,movietheater---movie_THeater.xml,"floor, ceiling, lamp crop, screen, lamp, seats, wall, door occluded"
2295,movietheater---PPP0001908_P.xml,"curtain, floor, lamp, seats, door, wall, stage, railing"
2296,movietheater---sala_de_cine_01_18_altavista.xml,"floor, ceiling, screen, person standing, person sitting, lamp, chair, seats, wall, stage, butane gas cylinder"
2297,movietheater---sala_de_cine_13_03_altavista.xml,"floor, ceiling, screen, lamp, seats, wall, column"
2298,movietheater---sala_de_cine_13_15_altavista.xml,"people sitting, ceiling, seats occluded, handrail, person sitting occluded, wall, stalls, seats crop"
2299,movietheater---sallevideok.xml,"curtain, spotlight, screen, seats, wall, stage"
2300,movietheater---salle_cinema.xml,"ceiling, screen, lamp, staircase occluded, seats, wall, stage, staircase, beam"
2301,movietheater---scr_bluetheatre2jan19.xml,"ladder, curtain, floor, ceiling, screen, lamp, seats, wall"
2302,museum---galleria.xml,"floor, ceiling, spotlight, sculpture, benc occluded, door, wall, stand, picture, stan"
2303,museum---museo_03_24_flickr.xml,"window door occluded, floor, columns, wall, vault, double door"
2304,museum---museum_02_09_altavista.xml,"floor, sculpture, wall, staircase, column"
2305,museum---museum_08_09_flickr.xml,"floor, wall, person standing"
2306,museum---museum_137_18_flickr.xml,"floor, ceiling, bench, person sitting, chair, door, painting, wall"
2307,museum---museum_149_08_flickr.xml,"jacket, floor, person standing, wall, picture, purse"
2308,museum---museum_20_19_altavista.xml,"floor, ceiling, window, skeleton, text, fence, lamp, seats, wall, railing"
2309,museum---museum_26_20_altavista.xml,"person occluded, skeleton crop, wall, column"
2310,museum---museum_27_08_altavista.xml,"floor, seats, bulletin board, wall, image"
2311,museum---museum_37_10_altavista.xml,"floor, ceiling, sculpture, pedestal, wall"
2312,museum---museum_41_15_altavista.xml,"sculpture occluded, floor, sculpture, wall, picture, door occluded"
2313,museum---museum_43_03_altavista.xml,"floor, ceiling, window, sculpture, lamp, wall, stand, sign, column occluded"
2314,museum---museum_43_04_altavista.xml,"glass ceiling, floor, ceiling, doors, wall, image, column"
2315,museum---museum_48_11_altavista.xml,"lamp, wall, picture, showcase, photo"
2316,museum---museum_48_17_altavista.xml,"poster, ceiling, window, sculpture, lamp crop, floor, lamp, walll, wall, showcase"
2317,nursery---000000.xml,"curtain, closet, mirror, shelf crop, window, floor, shelves crop, chest of drawers crop, wall, cradle"
2318,nursery---103ensembleb.xml,"rug, floor, ceiling, window, photo, slippers, cushion, wall, clothes, picture, chest of drawers, cradle, curtain occluded"
2319,nursery---15806.xml,"floor, mobile, cradle crop, shelf, toy crio, furniture, lamp, sofa occluded, towel, dress, door, shelves, wall, basket, hanger, photo"
2320,nursery---1662_z_1.xml,"toy, floor, swivel chair, clock, person sitting, shelves, wall, picture, desk, cuddly toy, bed"
2321,nursery---chambrebebe2.xml,"floor, baby, drawing, chair, cushion, wall, cradle"
2322,nursery---Chambre_Bebe_Babble_Circus.xml,"closet, drawers, ceiling, floor, lamp, wall, picture, cradle, shelf"
2323,nursery---chambre_enfant2R.xml,"curtain, floor, bunk bed, window, pillow, table occluded, wall, cuddly toy"
2324,nursery---chambre_enfant_apres.xml,"curtain, rug, floor, ceiling, table, sofa, lamp, wall, drawers crop, cradle, radiator occluded"
2325,nursery---chambre_enfant_avant.xml,"floor, ceiling, mobile, sofa occluded, lamp, wall, auxiliary table, cradle, cuddly toy"
2326,nursery---enfant2.xml,"closet, poster, sweater, ceiling, floor, slippers, chair, litter bin, shelves, seat, picture, sweatshirts, shelf, wall, bed crop, desk, cuddly toy"
2327,nursery---idkidsc0301_png.xml,"curtain, floor, window, closet crop, cuddly toy  occluded, clock, swivel chair, photo, furniture, lamp, wall, furniture occluded, shelf, bed crop, desk, cuddly toy, box"
2328,nursery---lit_bois_bebe_01_1.xml,"floor, mobile, mirror occluded, trolley occluded, cuddly toy crop, wall, cradle"
2329,nursery---photo_5353117.xml,"closet, floor, window, toys, armchair crop, wall, clothes hook, cradle"
2330,nursery---visuel2.xml,"floor, ceiling, wall, picture, doll, cradle, chest, cuddly toy"
2331,office---00_17.xml,"balcony, window, books, key, printer, chair, wastebasket, safe, notebook computer, block of house, tabletop, Printers table"
2332,office---ap_de_marlene035.xml,"computer, stool, screen, computer desk, printer, drawer, Keyboard, mobile phone, speaker"
2333,office---corneroffice.xml,"curtain, radio, window, typewriter, plant, birdcage, keyboard, monitor, floor, ceiling, counter, light, chair, cabinets, adding machine, sculpyure, printer, painting, wall, desk, box"
2334,office---cover_image_dreamoffice.xml,"computer, poster, webcam, pencil, lamp, mouse stand, keyboard, bulletin board, wall, monitor, mouse, laptop, cassettes, vase, object, flower, desk, monitor stand"
2335,office---d53.xml,"curtain, rug, ceiling, window, bookshelves, books, armchair, table, clock, plant, chair, lamp, painting, picture frame, vase, cabinets, laptop, magnifying glass"
2336,office---despacho.xml,"paper filer, floor, window, desk, lamp, chair, painting, bottle, folders, fan, wall, tissue, shade, papers, box"
2337,office---despacho1_400.xml,"pictures, object, binders, books, keyboard, monitor, book shelves, pbject, floor, flowers, pens, chair, cabinet, files, picture, mug, magazines, objecct, lamp, wall, desk, papers, box"
2338,office---despacho2.xml,"curtain, book, paper, post it note, scanner, window, books, bookshelf, door, monitor, keyboard, trash can, mouse pad, computer, floor, ceiling, filing cabinet, light, chair, shelf, printer, wall, mouse, papers"
2339,office---despacho2_400.xml,"monitor stand, binders, window, books, statue, keyboard, monitor, cup, mouse pad, rug, floor, flowers, chair, book shelf, painting, wall, mouse, curtains, desk"
2340,office---despacho3_400.xml,"magazine, window, books, fish tank, plant, vase, keyboard, monitor, cup, mouse pad, desk divider, floor, bottom of chair, chair, cabinet, lamp, wall, mouse, desk"
2341,office---despacho_medico_2.xml,"poster, stool, massage table, object, exit sign, jars, window, door, keyboard, monitor, trash can, sink, mouse pad, computer, floor, ceiling, smoke alarm, soap dispenser, table, light, chair, telephone, faucet, printer, wall, mouse, desk, papers"
2342,office---eagle_office.xml,"stapler, paper, person, window, monitor, trash can, tissue, basket, mouse pad, computer, floor, ceiling, teddy bear, desk divider, table, vent, business cards, light, chair, files, picture, thermostat, jar, painting, wall, mouse, desk, papers, box"
2343,office---emba_offices_before_move.xml,"can, paper, decorative object, object, pencils, window, books, plant, keyboard, monitor, trash can, tissue, cup, floor, calendar, filing cabinet, chair, stacj of papers, bulletin board, picture, decorative plate, telephone, speaker, printer, lamp, painting, wall, objects, desk, papers, box"
2344,office---estudio2.xml,"clown, ventana, glasses, sticky tape dispenser, screen, keyboard, monitor, portrait, note, cup, cloth, mouse pad, camera, mug, hole puncher, rack, router, switch, disc spindle, lamp, loudspeaker, mouse"
2345,office---homeoff001.xml,"radiator, book, paper, window, books, statue, plant, keyboard, monitor, cup, basket, pen, pens, plate, chair, fruit, magazines, bouquet, painting, picture frame, card, mouse, desk"
2346,office---homeoff003.xml,"Picture, keyboard, monitor, mouse, telephone"
2347,office---homeoff004.xml,"rug, book, clock, windows, paper, printer, chair, keyboard, monitor, mug, desk"
2348,office---homeoff005.xml,"bear, plant in a pot, painting, hat"
2349,office---homeoff007.xml,"lamp, chair, door, keyboard, monitor, picture"
2350,office---homeoff008.xml,"small table, computer, rug, hat, blanket, printer, chair, keyboard, monitor, mouse, desk, speaker"
2351,office---homeoff009.xml,"computer, books, table, chair, keyboard"
2352,office---homeoff011.xml,"curtain, bookshelves, books, plant, keyboard, monitor, cup, pen, mouse pad, computer, floor, file cabinet, chair, clock, printer, painting, picture frame, mouse, phone, desk"
2353,office---homeoff012.xml,"book, tree, table lamp, phone, chairPart, papers"
2354,office---homeoff014.xml,"notebook, computer, floor, books, armchair, bricks, furniture, lamp, chair, keyboard, mouse, computer screen, cup, speaker"
2355,office---homeoff015.xml,"armchair, bookshelves, books, statue, plant, vase, keyboard, monitor, basket, small table, computer, chair, decorative plate, television, clock, couch, printer, lamp, painting, picture frame, shelves, desk, box"
2356,office---home_office.xml,"stool, book, paper, object, certificate, apple, wind chime, books, plant, door, vents, monitor, pen holder, floor, ceiling, calendar, phone, kleenex box, light, chair, picture, mug, book shelf, white out, waste basket, light switch, wall, objects, desk, papers"
2357,office---home_office_after.xml,"curtain, decorative object, binders, window, keyboard, monitor, trash can, floor, ceiling, table, light, chair, bottle, lights, printer, shelves, wall, desk, papers, box"
2358,office---img_0011.xml,"book, books, paper, bookshelf, chair, mouse, laptop"
2359,office---img_0012.xml,"phone, window, paper, printer, chair, keyboard, monitor, bottle, wall, laptop, mug"
2360,office---img_0013.xml,"chair, white board, projection screen, light"
2361,office---img_0017.xml,"chair, window, chair part"
2362,office---img_0018.xml,"chair, Table, blackboard"
2363,office---IMG_1527.xml,"keyboard, screen, whiteboard"
2364,office---IMG_1530.xml,"floor, mousepad, screen, keyboard, wall, shelves, mouse, phone, desk"
2365,office---IMG_1531.xml,"desk, monitor, window"
2366,office---IMG_1532.xml,"book, screen, shelves, wall, mouse"
2367,office---IMG_1533.xml,screen
2368,office---indoor_0148.xml,"computer, floor, lamp crop, books, table, printer, modem, keyboard, wall, mouse"
2369,office---ins2.xml,"notebook, mouse pad, book, file cabinet, boxes, paper, printer, chair, keyboard, monitor, cloth, bag, desk, speaker"
2370,office---ins26.xml,"computer, window, books, book, chair, keyboard, monitor, phone, cup, shelf, coffee maker"
2371,office---ins4.xml,"book, kleenex, paper sheet, window, books, desk, bookshelf, keyboard, monitor, folders, trash can, pen, chair, cabinet, files, bulletin board, shelf, mouse, phone, chair top, boxes, papers, box"
2372,office---ins9.xml,"computer, folder, window, books, desk, chair, keyboard, monitor, mouse, coffee maker, chair top, shelf, speaker"
2373,office---int230.xml,"mouse pad, computer, disks, calendar, window, books, paper, cd, keyboard, monitor, notebooks, mouse, envelope, cup, desk, chair part"
2374,office---int281.xml,"computer, overhead projector, cabinets, chair, lots of chairs, keyboard, monitor, monitors, ceiling lamp, desk, chair part"
2375,office---int594.xml,"rug, ceiling, window, mat, lamp, chair, painting, book shelves, desk calender, desk"
2376,office---int61.xml,"books, table, laminating machine, paper, chair, map, bulletin board, chair part, chair top, papers"
2377,office---int77.xml,"computer, poster, paper roll, windows, boxes, chair, keyboard, monitor, door frame, coat rack, desk, chair part"
2378,office---int85.xml,"book, door frame, window, books, desks, monitor, trash can, air vent, computer, ceiling, filing cabinet, chair, windows, phone, ceiling lamp, chair top, desk, papers, box"
2379,office---interior001.xml,"chair, painting, monitor, drawer"
2380,office---interior003.xml,"book, paper, portfolio, window, vase, keyboard, monitor, bowl, basket, rug, table, chair, cabinet, magazines, shelf, cds, blackboard, printer, picture frame, shelves, desk"
2381,office---interior004.xml,"folder, book, paper, magazine, books, bookshelf, keyboard, monitor, side table, instrument, rug, pens, pencil, chair, files, magazines, painting, desk, papers"
2382,office---judges_office.xml,"end table, frame, file organizer, object, beam, window, plug, basket, car, binder, pen holder, floor, file cabinet, table, chair, cabinet, files, picture, hair, nutcracker, calander, card, wall, American flag, desk, socket"
2383,office---mayors_office.xml,"dry erase board, floor, back of chair, elf, decoration, desk, business cards, monitor, pen set, files, wall, phone, basket, object, candle, shelf, papers"
2384,office---n457024.xml,"desk counter top, ceiling, book, file cabinet, plant, chair, printer, keyboard, monitor, cabinet, phone, shelf, desk"
2385,office---n457026.xml,"ceiling, hanging monitor, key pad, file cabinets, file cabinet, windows, plant, chair, phone, ceiling lamp, chair top, desk, box"
2386,office---n457028.xml,"curtain, ceiling, window, file cabinets, desk separator, chair, door, monitor, ceiling lamp, chair top, desk"
2387,office---n457029.xml,"poster, ceiling, window, adding machine, file cabinet, plant, chair, pillar, keyboard, monitor, painting, picture frame, desks, phone, chair top, desk"
2388,office---n457030.xml,"phone, ceiling, window, file cabinet, windows, desk separator, column, plant, chair, monitors, ceiling lamp, desk"
2389,office---n457045.xml,"curtain, desk counter top, small table, ceiling, window, armchair, table, plant, chair, lamp, door, ceiling lamp, desk"
2390,office---n457048.xml,", window, books, table, cabinets, chair, lamp, plant, ceiling lamp, door frame, armchair top"
2391,office---n457050.xml,"rug, ceiling, window, table, plant, chair, lamp, pedestal, vase, cabinet, pitcher, ceiling lamp, chair top, desk, ashtray, box"
2392,office---n457052.xml,"curtain, ceiling, window, cabinets, chair, painting, chair top, desk"
2393,office---n457053.xml,"curtain, phone, ceiling, window, book, statue, plant, chair, vase, keyboard, monitor, cabinets, computer screen, ceiling lamp, desk"
2394,office---neutbbl.t.xml,"pillow, television, bookshelves, bouquet, lamp, chair, fireplace, painting, VCR, shelves, vase, phone, decorative plate, desk"
2395,office---o1.xml,"wall outlet, computer, ceiling, window, table, conference table, printer, chair, keyboard, monitor, mouse, computer screen, ceiling lamp, chair top, desk"
2396,office---o10.xml,"mouse pad, window, folder, books, plant, lamp, chair, keyboard, painting, monitor, trash can, mouse, file box, chair top, desk, chair part, box"
2397,office---o2.xml,"notebook, rug, wall outlet, window, clock, plant, chair, printer, door, monitor, folders, computers, laptop, chair top, desk"
2398,office---o3.xml,"phone, window, books, desk, clock, paper, statue, lamp, chair, plant, garment bag, picture frame, shelves, plaque, file box, coat rack, bouquet"
2399,office---o4.xml,"paper, file box, window, desk, keyboard, monitor, laptop, mouse pad, ceiling, table, cabinets, chair, cabinet, magazines, printer, picture frame, mouse, ceiling lamp, chair top, boxes"
2400,office---o5.xml,"notebook, computer, stapler, file cabinet, paper, chair, keyboard, monitor, picture frame, bulletin board, papers, phone, fax machine, hanging patches, desk, chair part"
2401,office---o6.xml,"computer, window, books, book, boooks, calender, desk, printer, lamp, keyboard, monitor, shelf, chair top, file box, papers, box"
2402,office---o7.xml,"mouse pad, computer, poster, notebook, blackboard, book, toys, plant, chair, kleenex, keyboard, monitor, cabinet, mouse, cup, speaker, desk, box"
2403,office---o8.xml,"poster, ceiling, bookshelves, books, clock, printer, chair, plant, lamp, monitor, plants, phone, ceiling lamp, lamp part, chair top, desk"
2404,office---o9.xml,"computer, ceiling, window, file cabinet, lamp, chair, plant, door, cabinet, monitor, test, folders, keyboard, chair top, desk, chair part"
2405,office---office.xml,"poster, decorative object, markers, keyboard, monitor, laptop, cup, binder, mouse pad, floor, ceiling, filing cabinet, table, pens, chair, cabinet, picture, telephone, lamp, painting, ipod, wall, mouse, desk, cell phone"
2406,office---office1.xml,"jar, stapler, computer, desk mat, window, book, file cabinet, boxes, decorative bowl, lamp, chair, keyboard, monitor, cabinet, ceiling lamp, desk"
2407,office---office10.xml,"computer, desk mat, window, book, books, bookcase, lamp, chair, vase, keyboard, monitor, painting, phone, shelf, file box, desk, box"
2408,office---office12.xml,"window, desk, chair, keyboard, cabinet, monitor, paper sheet, phone, shelf, ceiling lamp, cup, bouquet"
2409,office---office13.xml,"desk mat, window, folder, books, lamp, chair, cabinets, keyboard, monitor, shelf, file box, door frame, desk, box"
2410,office---office15.xml,"scanner, notebook, computer, window, books, printer, chair, keyboard, monitor, picture frame, mouse, shelf, desk"
2411,office---office16.xml,"curtain, window, bookshelves, books, statue, vase, keyboard, monitor, folders, rug, cabinets, chair, cabinet, lamp, briefcase, mouse, phone, chair top, desk"
2412,office---office17.xml,"phone, window, bookshelves, books, book, clock, pens, lamp, chair, vase, painting, laptop, bowl, desk, chair part"
2413,office---office18.xml,"computer, desk mat, window, boxes, cabinets, chair, lamp, keyboard, monitor, painting, mouse, phone, desk, box"
2414,office---office19.xml,"desk counter top, desk mat, window, book, books, table, lamp, chair, cabinets, keyboard, monitor, plant, vase, cup, desk, papers"
2415,office---office2.xml,"desk mat, window, book, cabinets, chair, lamp, keyboard, bowl, shelf, file box, desk, papers, box"
2416,office---office20.xml,"desk mat, air filter, window, bookshelves, books, table extension, vase, keyboard, monitor, ashtray, notebook, chair, cabinet, book shelf, bouquet, lamp, panelling, painting, desk, papers"
2417,office---office21.xml,"rug, desk mat, book, tree, windows, paper, printer, chair, cabinet, laptop, cup, pen, desk"
2418,office---office3.xml,"computer, window, books, statue, chair, briefcase, keyboard, monitor, footrest, vase, shelf, file box, desk"
2419,office---office4.xml,"curtain, hat, paper, window, books, plant, keyboard, monitor, air vent, computer, pens, loft, chair, cd's, mouse, phone, bag, desk, papers, box"
2420,office---office5.xml,"computer, ceiling, workstation, book, table, printer, chair, computers, keyboard, monitor, cabinet, trash can, phone, ceiling lamp, desk, mailboxes, box"
2421,office---office6.xml,"computer, books, external drivers, table, printer, chair, keyboard, monitor, mouse, external driver, file box, desk"
2422,office---office7.xml,"computer, floor, window, clock, lamp, keyboard, monitor, mouse, desk, box"
2423,office---office8.xml,"desk mat, window, books, file cabinet, boxes, paper, statue, lamp, chair, keyboard, monitor, cabinet, pen, chair top, desk, box"
2424,office---office9.xml,"desk mat, window, desk, desk organizer, printer, lamp, chair, keyboard, monitor, cabinet, phone, chair top, coat rack, shelf"
2425,office---office_10.xml,"in box, ceiling light, object, column, magazine, key board, window, filing cabinets, books, book case, stereo, plant, desks, monitor, cup, computer tower, mouse pad, floor, ceiling, vent, chair, files, picture, back of chair, waste basket, clock, lamp, printer, intercom, wall, tray, mouse, phone, desk, papers"
2426,office---office_13.xml,"computer monitor, file, desk calendar, ceiling light, radio, post it note, lighter, binders, magazine, window, desk, post it notes, plant, pillar, bookshelf, keyboard, trash can, cup, sign, mouse pad, notebook, floor, ceiling, paper filer, computer, filing cabinet, pens, chair, files, mug, telephone, jar, trash, ceiling vent, ash tray, clock, printer, lamp, painting, wall, mouse, cigarettes, papers, box"
2427,office---or_02_03_0212_11_l.xml,"globe, window, bookshelves, books, statue, plant, vase, pot, vases, ceiling, table, light, chair, cabinets, clock, lamp, painting, picture frame, ceiling lamp, desk"
2428,office---or_02_05_0479_11_l.xml,"globe, ceiling, window, books, dressing screen, lamp, chair, plant, statue, picture frame, shelves, fan, ceiling lamp, desk"
2429,office---ph_02_03_4680_35_l.xml,"curtain, wall outlet, ladder, rug, window, bookshelves, book, books, plant, lamp, door, trash can, ceiling lamp, chair top, candle, desk, chair part"
2430,office---room12.xml,"curtain, ceiling, window, bookshelves, book, books, statue, lamp, chair, plant, painting, ceiling lamp, chair top, desk"
2431,office---room205.xml,"trophy, computer, books, file cabinet, desk organizer, box, carpet, keyboard, monitor, painting, cabinet, mouse, phone, curtains, desk, headphones, speaker"
2432,office---room263.xml,"wall outlet, paper, window, bookshelves, books, plant, bookshelf, map, keyboard, monitor, pitcher, boxes, computer, ceiling, table, file cabinet, chair, printer, mouse, phone, chair top, desk"
2433,office---room472.xml,"notebook, computer, book, bouquet, flowers, remote control, books, desk organizer, external drivers, statue, keyboard, monitor, painting, door, phone, shelf, candle, desk"
2434,office---room477.xml,"notebook, floor, drawer, paper, statue, phone, pen, desk"
2435,office---tuscan_home_office500A.xml,"pencil cup, floor, key pad, book, books, dressor, storage box, chair, painting, monitor, wall, dried plant, mouse, paper weight, book shelf, magazines, desk, fax machine"
2436,office---va_02_05_9775_04_l.xml,"rug, small table, wall outlet, ceiling, window, books, armchair, lampshade, clock, statue, bookshelf, lamp, plant, door, pot, desk"
2437,office---water_office.xml,"floor, ceiling, key board, typewriter, monitpr, chair, key board shelf, wall, picture, objects, object, mouse, objectds, desk"
2438,office---webP1010001.xml,"high rise, chair arm, chair, desktop, drawer, telephone, desk"
2439,operating_room---operating_room_01_18_altavista.xml,"floor, ceiling, lamp crop, equipment, person standing, lamp, stretcher, wall, person occluded"
2440,operating_room---operating_room_02_19_altavista.xml,"furniture toy, screen, stretcher toy, pencil, articulated lamp toy, bottle, doll, drawers toy, set of instruments toys, md toy"
2441,operating_room---operating_room_15_19_altavista.xml,"curtain, couch occluded, floor, pillow, window, table, counter, couch, furniture, lamp, raditor occluded, bottle, wall, oxygen tank, tray"
2442,operating_room---operating_room_20_04_altavista.xml,"floor, ceiling, equipment, screen, clock, wall"
2443,operating_room---operating_room_24_20_altavista.xml,"lamp, stretcher, wall, tray, person crop, person occluded"
2444,operating_room---operating_room_39_02_altavista.xml,"lamp crop, screen, lamp, stretcher, monitor, person occluded"
2445,operating_room---operating_table_05_02_altavista.xml,"stretcher, floor, wall, washbasin"
2446,operating_room---surgery_room_08_03_altavista.xml,"floor, ceiling, lamp crop, equipment, person standing, stretcher, wall, person occluded"
2447,operating_room---surgery_room_09_10_altavista.xml,"set of instruments, floor, cupboard occluded, stretcher, chair occluded, wall"
2448,operating_room---surgery_room_09_12_altavista.xml,"floor, ceiling, table, animal skeleton, cupboard, monitor, wall, shelf"
2449,operating_room---surgery_room_09_16_altavista.xml,"medicines, set of instruments, lamp crop, ceiling, floor, trolley occluded, lamp, stretcher, door, shelves, furniture occluded, wall, person occluded"
2450,operating_room---surgery_room_16_17_altavista.xml,"ceiling, lamp, cupboard, wall, tray, oxygen tank"
2451,operating_room---surgery_room_22_09_altavista.xml,"closet, floor, pillow, equipment, cupboard, stretcher, wall, bucket"
2452,operating_room---surgery_room_30_08_altavista.xml,"floor, clock crop, machine, trolley, stretcher, door, dog, wall, person occluded, person"
2453,operating_room---surgery_room_45_01_altavista.xml,"floor, ceiling, table, equipment, trolley tray, equipment occluded, table occluded, lamp, wall, shelves occluded"
2454,pantry---02_pantry_storage_organization_lg.xml,"drawers, dish, pantry, basket, pot, trays occluded, floor, bottle, picture, tin, double door, jar, saucepan, bottles, flying pans, wall, tray, table crop, box"
2455,pantry---03_pantry_storage_organization_lg.xml,"furniture crop, pantry, chair occluded, table occluded, vase, bowl, console table occluded, pack, basket, pot, jud, floor, ceiling, decoration, flowers, bottle, tin, fruit, jar, cutlery, mirror, tray occluded, wall, box"
2456,pantry---11.xml,"food supplies, can, Bisquick, loaf of bread, pantry shelf, salt shaker, lightswitch, shelf"
2457,pantry---2323232327Ffp3323Enu3D32473E33C83E83B83EWSNRCG3D32323B93B844425nu0mrj1_87161114_std.xml,"boxs, bag, packs, paper cups, tin, pot, pastry, box"
2458,pantry---42_17956239.xml,"jar, floor, ceiling, beam, can, flasks, box, pane, door, pantry, bottles, wall, basket, pot, jars, bananas"
2459,pantry---62277822_SbYbMw5F.xml,"boxs, saucepan, door, pantry, wall, bucket, tin, shelf, box"
2460,pantry---agm_pantry_melamine.xml,"jar, patatoes, floor, books, flask, cupboard, bottles, bottle, onions, vase, wall, pack, glass, bag, box"
2461,pantry---Blakes_26_.xml,"jar, floor, switch, sofa, cupboard, door, pantry, wall, dustpan, bag, box"
2462,pantry---bob_connie_kitchen_pantry_after_02.xml,"jars, boxs, tins, packs, door, pantry, bottle, bottle occluded, wall, doors crop, bag, box occluded, box"
2463,pantry---Closet_off_of_kitchen.xml,"fridge crop, ceiling, switch, floor, saucepan, cupboard, door, pantry, wall, glass"
2464,pantry---Close_Mesh_Pantry_w_Drawer.xml,"jar, floor, paper roll, baskets, tin, boxs, tins, pantry, bottles, bottle, wall, frame, basket, box"
2465,pantry---pantry_15.xml,"boxs, box, tins, door crop, pantry, bottle, wall, bottels, bag, jars, bucket"
2466,pantry---pantry_775384.xml,"jar, boxs, tins, bottle, tins occluded, wall, tin, shelf, box"
2467,pantry---ShelfTrack_Pantry.xml,"jar, floor, paper roll, tin, can, blender, door, pantry, bottle, wall, pack, basket, box"
2468,pantry---Warm_Cognac_Pantry.xml,"drawers, floor, window, table occluded, furniture crop, cupboard, pantry, bottle, wall, tray, picture, pots, bottles, pot, doors, chair occluded"
2469,pantry---WhiteRaisedPanelRI_Pantry.xml,"boxs, pantry, chair occluded, food processor, tins, jug, table occluded, vase, bowl, pack, basket, basket occluded, pot, rug, floor, chair, cupboard, bottle, picture, tin, plant crop, jar, dishes, wall"
2470,pantry---White_Pantry_System_Web_Size.xml,"stool, boxs, pantry, jars, window, statue, plant, bottles occluded, basket, trays occluded, package, rug, floor, ceiling, table, bottle occluded, bottle, jar, tray occluded, dishes, plant pot, wall"
2471,pantry---White_WI_Pantry_woDining_Rm.xml,"coffee marker, floor, baskets, tin, boxs, saucepan, flask, tins, lamp, bottles, bottle, wall, table crop, basket, basket occluded, pastry, picture crop"
2472,pantry---WH_Sidelines_Baskets_Pantry.xml,"pantry, tin occluded, box occluded, tins, vase, pack, onions, basket, vegetable, tablecloth, coffee marker, floor, blender, bottle, tin, eggs, jar, patatoes, teapot, tableclothes, box"
2473,poolinside---0310_piscines_1.xml,"floor, ceiling, pane, door, wall, swimming pool"
2474,poolinside---0310_piscines_8.xml,"floor, heated swimming pool, window, ceiling, armchair, table, lamp, seats, door, wall"
2475,poolinside---0310_piscines_9.xml,"mirror, floor, ceiling, heated swimming pool, window, skylight, lamp, plant, plant pot, door, wall, plants, girden, building, cushion"
2476,poolinside---1637_7502M.xml,"floor, ceiling, heated swimming pool, lamp, wall, steps, double door"
2477,poolinside---inside_pool_and_hot_tub.xml,"floor, ceiling, window, large window, lamp, chair, plant, door, plant pot, wall, plants, person occluded, indoor pool, column"
2478,poolinside---piscina_cubierta_01_01_flickr.xml,"floor, heated swimming pool, diving board, steps, person"
2479,poolinside---piscina_cubierta_02_13_altavista.xml,"floor, ceiling, heated swimming pool, windows, person sitting, steps, wall, person occluded"
2480,poolinside---piscina_cubierta_02_18_altavista.xml,"rubber ring, floor, heated swimming pool, diving board, windows, trolley, wall, person crop, person occluded, bucket"
2481,poolinside---piscina_cubierta_11_11_altavista.xml,"ball occluded, heated swimming pool, floor, float, balls, person sitting occluded, wall, ball, person occluded, flip flop"
2482,poolinside---piscine_interieur_2.xml,"floor, heated swimming pool, wall, vault, door occluded"
2483,poolinside---piscine_interieur_3.xml,"cane, heated swimming pool, window, ceiling, floor, plant pot occluded, canes, plant pot, door, wall, steps, deck chair, column"
2484,poolinside---pool_inside_04_11_altavista.xml,"floor, ceiling, heated swimming pool, lamp, chair, door, wall, plants, deck chair, column"
2485,poolinside---pool_inside_23_18_altavista.xml,"floor, stands, wall, person occluded, indoor pool, person"
2486,poolinside---pool_inside_25_20_altavista.xml,"person occluded, floor, heated swimming pool, door, wall, glass wall, railing, terraces"
2487,poolinside---room154.xml,"floor, ceiling, window, heated swimming pool, table, table occluded, sofa, lamp, chair, wall, deck chair"
2488,poolinside---schwimmbad11_2.xml,"mirror, floor, ceiling, large window, heated swimming pool, bars, clock, plant, lamp, pane, steps, wall"
2489,poolinside---schwimmbad333.xml,"floor, ceiling, heated swimming pool, clock, lamp, chair crop, plant, door, litter bin occluded, steps, wall, plants"
2490,prisoncell---036f.xml,"berth, floor, bars, washbasin, cell, wall, shelf"
2491,prisoncell---18_jail.xml,"floor, ceiling, door crop, pipe, door, wall, door occluded"
2492,prisoncell---1_jail_cell.xml,"floor, ceiling, corridor, cells, chair, door, wall"
2493,prisoncell---carcel_79_22_flickr.xml,"floor, window, stick, drawing, table occluded, paper, bottle, wall, washbasin occluded"
2494,prisoncell---fatherscell_01.xml,"berth, floor, ceiling, bars, wall, bucket"
2495,prisoncell---jail02.xml,"berth, floor, ceiling, lock, bars, wall"
2496,prisoncell---JailCell2.xml,"grille door, floor, armchair, corridor, cells, door, wall, table crop, number, staircase, armchair occluded"
